census_block_id	category	sub_category	value	devices	sub_category_sort_order	unit
300810005022	Education	Bachelor	0.1172	2	4	percent
300810005022	Education	Higher Degree	0.2092	2	5	percent
300810005022	Income	0-29K	0.4106	2	1	percent
300810005022	Income	30-74K	0.4314	2	2	percent
300810005022	Income	75-99K	0.0478	2	3	percent
300810005022	Income	100-149K	0.0946	2	4	percent
300810005022	Income	150K+	0.0156	2	5	percent
300810005022	Race	African American	0.0	2	1	percent
300810005022	Race	Asian	0.0	2	2	percent
300810005022	Race	Hispanic	0.0195	2	3	percent
300810005022	Race	Other or Mixed	0.004	2	4	percent
300810005022	Race	White	0.9765	2	5	percent
300810005023	Population	Population	1963	4	1	people
300810005023	Population	Median Age	48.6	4	2	people
300810005023	Age	<18	0.1747	4	1	percent
300810005023	Age	18-24	0.1207	4	2	percent
300810005023	Age	25-34	0.0932	4	3	percent
300810005023	Age	35-44	0.0764	4	4	percent
300810005023	Age	45-54	0.1274	4	5	percent
300810005023	Age	55-64	0.1401	4	6	percent
300810005023	Age	65+	0.2674	4	7	percent
300810005023	Economic	Median HH Income	31060.0	4	1	dollar
300810005023	Economic	Median Home Value	186200.0	4	2	dollar
300810005023	Education	No HS	0.1048	4	1	percent
300810005023	Education	HS	0.2292	4	2	percent
300810005023	Education	Some College/2 Year	0.3695	4	3	percent
300810005023	Education	Bachelor	0.1894	4	4	percent
300810005023	Education	Higher Degree	0.107	4	5	percent
300810005023	Income	0-29K	0.4159	4	1	percent
300810005023	Income	30-74K	0.3913	4	2	percent
300810005023	Income	75-99K	0.1767	4	3	percent
300810005023	Income	100-149K	0.0	4	4	percent
300810005023	Income	150K+	0.0161	4	5	percent
300810005023	Race	African American	0.0	4	1	percent
300810005023	Race	Asian	0.0188	4	2	percent
300810005023	Race	Hispanic	0.0621	4	3	percent
300810005023	Race	Other or Mixed	0.0606	4	4	percent
300810005023	Race	White	0.8584	4	5	percent
300810006022	Population	Population	1225	1	1	people
300810006022	Population	Median Age	42.1	1	2	people
300810006022	Age	<18	0.3045	1	1	percent
300810006022	Age	18-24	0.0302	1	2	percent
300810006022	Age	25-34	0.0433	1	3	percent
300810006022	Age	35-44	0.3249	1	4	percent
300810006022	Age	45-54	0.1143	1	5	percent
300810006022	Age	55-64	0.111	1	6	percent
300810006022	Age	65+	0.0718	1	7	percent
300810006022	Economic	Median HH Income	58057.0	1	1	dollar
300810006022	Economic	Median Home Value	173200.0	1	2	dollar
300810006022	Education	No HS	0.1006	1	1	percent
300810006022	Education	HS	0.2748	1	2	percent
300810006022	Education	Some College/2 Year	0.5178	1	3	percent
300810006022	Education	Bachelor	0.1067	1	4	percent
300810006022	Education	Higher Degree	0.0	1	5	percent
300810006022	Income	0-29K	0.4142	1	1	percent
300810006022	Income	30-74K	0.4617	1	2	percent
300810006022	Income	75-99K	0.0844	1	3	percent
300810006022	Income	100-149K	0.0396	1	4	percent
300810006022	Income	150K+	0.0	1	5	percent
300810006022	Race	African American	0.0	1	1	percent
300810006022	Race	Asian	0.0106	1	2	percent
300810006022	Race	Hispanic	0.0	1	3	percent
300810006022	Race	Other or Mixed	0.0073	1	4	percent
300810006022	Race	White	0.982	1	5	percent
300810006023	Population	Population	1518	1	1	people
300810006023	Population	Median Age	49.2	1	2	people
300810006023	Age	<18	0.1495	1	1	percent
300810006023	Age	18-24	0.0738	1	2	percent
300810006023	Age	25-34	0.0738	1	3	percent
300810006023	Age	35-44	0.1509	1	4	percent
300810006023	Age	45-54	0.1443	1	5	percent
300810006023	Age	55-64	0.1963	1	6	percent
300810006023	Age	65+	0.2115	1	7	percent
300810006023	Economic	Median HH Income	53167.0	1	1	dollar
300810006023	Economic	Median Home Value	292800.0	1	2	dollar
300810006023	Education	No HS	0.0772	1	1	percent
300810006023	Education	HS	0.2935	1	2	percent
300810006023	Education	Some College/2 Year	0.3249	1	3	percent
300810006023	Education	Bachelor	0.0848	1	4	percent
300810006023	Education	Higher Degree	0.2197	1	5	percent
300810006023	Income	0-29K	0.3338	1	1	percent
300810006023	Income	30-74K	0.378	1	2	percent
300810006023	Income	75-99K	0.0442	1	3	percent
300810006023	Income	100-149K	0.1265	1	4	percent
300810006023	Income	150K+	0.1174	1	5	percent
300810006023	Race	African American	0.0	1	1	percent
300810006023	Race	Asian	0.0	1	2	percent
300810006023	Race	Hispanic	0.0975	1	3	percent
300810006023	Race	Other or Mixed	0.0	1	4	percent
300810006023	Race	White	0.9025	1	5	percent
300879404001	Population	Population	2297	1	1	people
300879404001	Population	Median Age	20.3	1	2	people
300879404001	Age	<18	0.4467	1	1	percent
300879404001	Age	18-24	0.145	1	2	percent
300879404001	Age	25-34	0.1114	1	3	percent
300879404001	Age	35-44	0.1175	1	4	percent
300879404001	Age	45-54	0.0657	1	5	percent
300879404001	Age	55-64	0.0535	1	6	percent
300879404001	Age	65+	0.0601	1	7	percent
300879404001	Economic	Median HH Income	43125.0	1	1	dollar
300879404001	Economic	Median Home Value	85300.0	1	2	dollar
300879404001	Education	No HS	0.1631	1	1	percent
300879404001	Education	HS	0.3017	1	2	percent
300879404001	Education	Some College/2 Year	0.3689	1	3	percent
300879404001	Education	Bachelor	0.0661	1	4	percent
300879404001	Education	Higher Degree	0.1002	1	5	percent
300879404001	Income	0-29K	0.4157	1	1	percent
300879404001	Income	30-74K	0.321	1	2	percent
300879404001	Income	75-99K	0.1709	1	3	percent
300879404001	Income	100-149K	0.0762	1	4	percent
300879404001	Income	150K+	0.0162	1	5	percent
300879404001	Race	African American	0.0035	1	1	percent
300879404001	Race	Asian	0.0	1	2	percent
300879404001	Race	Hispanic	0.0322	1	3	percent
300879404001	Race	Other or Mixed	0.9547	1	4	percent
300879404001	Race	White	0.0096	1	5	percent
300890001001	Population	Population	1658	1	1	people
300890001001	Population	Median Age	58.1	1	2	people
300890001001	Age	<18	0.1375	1	1	percent
300890001001	Age	18-24	0.0271	1	2	percent
300890001001	Age	25-34	0.0211	1	3	percent
300890001001	Age	35-44	0.1146	1	4	percent
300890001001	Age	45-54	0.1074	1	5	percent
300890001001	Age	55-64	0.193	1	6	percent
300890001001	Age	65+	0.3993	1	7	percent
300890001001	Economic	Median HH Income	57440.0	1	1	dollar
300890001001	Economic	Median Home Value	381000.0	1	2	dollar
300890001001	Education	No HS	0.135	1	1	percent
300890001001	Education	HS	0.3047	1	2	percent
300890001001	Education	Some College/2 Year	0.3798	1	3	percent
300890001001	Education	Bachelor	0.1625	1	4	percent
300890001001	Education	Higher Degree	0.0181	1	5	percent
300890001001	Income	0-29K	0.3103	1	1	percent
300890001001	Income	30-74K	0.466	1	2	percent
300890001001	Income	75-99K	0.1212	1	3	percent
300890001001	Income	100-149K	0.0559	1	4	percent
300890001001	Income	150K+	0.0466	1	5	percent
300890001001	Race	African American	0.0	1	1	percent
300890001001	Race	Asian	0.0	1	2	percent
300890001001	Race	Hispanic	0.0211	1	3	percent
300890001001	Race	Other or Mixed	0.0929	1	4	percent
300890001001	Race	White	0.886	1	5	percent
300890001002	Population	Population	1837	1	1	people
300890001002	Population	Median Age	43.8	1	2	people
300890001002	Age	<18	0.1835	1	1	percent
300890001002	Age	18-24	0.0811	1	2	percent
300890001002	Age	25-34	0.1268	1	3	percent
300890001002	Age	35-44	0.1208	1	4	percent
300890001002	Age	45-54	0.0719	1	5	percent
300890001002	Age	55-64	0.1176	1	6	percent
300890001002	Age	65+	0.2983	1	7	percent
300890001002	Economic	Median HH Income	42670.0	1	1	dollar
300890001002	Economic	Median Home Value	273000.0	1	2	dollar
300890001002	Education	No HS	0.0822	1	1	percent
300890001002	Education	HS	0.4301	1	2	percent
300890001002	Education	Some College/2 Year	0.3323	1	3	percent
300890001002	Education	Bachelor	0.1184	1	4	percent
300890001002	Education	Higher Degree	0.037	1	5	percent
300890001002	Income	0-29K	0.4459	1	1	percent
300890001002	Income	30-74K	0.3656	1	2	percent
300890001002	Income	75-99K	0.0446	1	3	percent
300890001002	Income	100-149K	0.1006	1	4	percent
300890001002	Income	150K+	0.0433	1	5	percent
300890001002	Race	African American	0.0044	1	1	percent
300890001002	Race	Asian	0.0016	1	2	percent
300890001002	Race	Hispanic	0.0261	1	3	percent
300890001002	Race	Other or Mixed	0.0354	1	4	percent
300890001002	Race	White	0.9325	1	5	percent
300930002002	Population	Population	461	1	1	people
300930002002	Population	Median Age	25.5	1	2	people
300930002002	Age	<18	0.0477	1	1	percent
300930002002	Age	18-24	0.3905	1	2	percent
300930002002	Age	25-34	0.2061	1	3	percent
300930002002	Age	35-44	0.1063	1	4	percent
300930002002	Age	45-54	0.0282	1	5	percent
300930002002	Age	55-64	0.0195	1	6	percent
300930002002	Age	65+	0.2017	1	7	percent
300930002002	Economic	Median HH Income	-6.66666666E8	1	1	dollar
300930002002	Economic	Median Home Value	149000.0	1	2	dollar
300930002002	Education	No HS	0.3243	1	1	percent
300930002002	Education	HS	0.1892	1	2	percent
300930002002	Education	Some College/2 Year	0.1969	1	3	percent
300930002002	Education	Bachelor	0.2239	1	4	percent
300930002002	Education	Higher Degree	0.0656	1	5	percent
300930002002	Income	0-29K	0.5572	1	1	percent
300930002002	Income	30-74K	0.2915	1	2	percent
300930002002	Income	75-99K	0.0886	1	3	percent
300930002002	Income	100-149K	0.0443	1	4	percent
300930002002	Income	150K+	0.0185	1	5	percent
300930002002	Race	African American	0.0	1	1	percent
300930002002	Race	Asian	0.0	1	2	percent
300930002002	Race	Hispanic	0.0	1	3	percent
300930002002	Race	Other or Mixed	0.0	1	4	percent
300930002002	Race	White	1.0	1	5	percent
300930002005	Population	Population	1407	1	1	people
300930002005	Population	Median Age	20.8	1	2	people
300930002005	Age	<18	0.0768	1	1	percent
300930002005	Age	18-24	0.5437	1	2	percent
300930002005	Age	25-34	0.0675	1	3	percent
300930002005	Age	35-44	0.0384	1	4	percent
300930002005	Age	45-54	0.022	1	5	percent
300930002005	Age	55-64	0.1393	1	6	percent
300930002005	Age	65+	0.1123	1	7	percent
300930002005	Economic	Median HH Income	50928.0	1	1	dollar
300930002005	Economic	Median Home Value	116200.0	1	2	dollar
300930002005	Education	No HS	0.0318	1	1	percent
300930002005	Education	HS	0.3071	1	2	percent
300930002005	Education	Some College/2 Year	0.2509	1	3	percent
300930002005	Education	Bachelor	0.1292	1	4	percent
300930002005	Education	Higher Degree	0.2809	1	5	percent
300930002005	Income	0-29K	0.2515	1	1	percent
300930002005	Income	30-74K	0.4519	1	2	percent
300930002005	Income	75-99K	0.0707	1	3	percent
300930002005	Income	100-149K	0.1709	1	4	percent
300930002005	Income	150K+	0.055	1	5	percent
300930002005	Race	African American	0.0	1	1	percent
300930002005	Race	Asian	0.0	1	2	percent
300930002005	Race	Hispanic	0.0469	1	3	percent
300930002005	Race	Other or Mixed	0.0526	1	4	percent
300930002005	Race	White	0.9005	1	5	percent
300930005002	Population	Population	1306	1	1	people
300930005002	Population	Median Age	42.9	1	2	people
300930005002	Age	<18	0.2979	1	1	percent
300930005002	Age	18-24	0.0406	1	2	percent
300930005002	Age	25-34	0.0995	1	3	percent
300930005002	Age	35-44	0.0873	1	4	percent
300930005002	Age	45-54	0.1562	1	5	percent
300930005002	Age	55-64	0.0276	1	6	percent
300930005002	Age	65+	0.291	1	7	percent
300930005002	Economic	Median HH Income	59293.0	1	1	dollar
300930005002	Economic	Median Home Value	187500.0	1	2	dollar
300930005002	Education	No HS	0.0799	1	1	percent
300930005002	Education	HS	0.4086	1	2	percent
300930005002	Education	Some College/2 Year	0.1933	1	3	percent
300930005002	Education	Bachelor	0.169	1	4	percent
300930005002	Education	Higher Degree	0.1493	1	5	percent
300930005002	Income	0-29K	0.2723	1	1	percent
300930005002	Income	30-74K	0.3687	1	2	percent
300930005002	Income	75-99K	0.2193	1	3	percent
300930005002	Income	100-149K	0.0819	1	4	percent
300930005002	Income	150K+	0.0578	1	5	percent
300930005002	Race	African American	0.0	1	1	percent
300930005002	Race	Asian	0.0	1	2	percent
300930005002	Race	Hispanic	0.2366	1	3	percent
300930005002	Race	Other or Mixed	0.0368	1	4	percent
300930005002	Race	White	0.7266	1	5	percent
300930006001	Population	Population	1053	1	1	people
300930006001	Population	Median Age	47.2	1	2	people
300930006001	Age	<18	0.2146	1	1	percent
300930006001	Age	18-24	0.1149	1	2	percent
300930006001	Age	25-34	0.0408	1	3	percent
300930006001	Age	35-44	0.1216	1	4	percent
300930006001	Age	45-54	0.1453	1	5	percent
300930006001	Age	55-64	0.2175	1	6	percent
300930006001	Age	65+	0.1453	1	7	percent
300930006001	Economic	Median HH Income	46489.0	1	1	dollar
300930006001	Economic	Median Home Value	152400.0	1	2	dollar
300930006001	Education	No HS	0.0014	1	1	percent
300930006001	Education	HS	0.1771	1	2	percent
300930006001	Education	Some College/2 Year	0.3966	1	3	percent
300930006001	Education	Bachelor	0.2989	1	4	percent
300930006001	Education	Higher Degree	0.1261	1	5	percent
300930006001	Income	0-29K	0.4252	1	1	percent
300930006001	Income	30-74K	0.3467	1	2	percent
300930006001	Income	75-99K	0.0	1	3	percent
300930006001	Income	100-149K	0.0748	1	4	percent
300930006001	Income	150K+	0.1533	1	5	percent
300930006001	Race	African American	0.0	1	1	percent
300930006001	Race	Asian	0.0	1	2	percent
300930006001	Race	Hispanic	0.0	1	3	percent
300930006001	Race	Other or Mixed	0.0	1	4	percent
300930006001	Race	White	1.0	1	5	percent
300930006003	Population	Population	417	1	1	people
300930006003	Population	Median Age	33.1	1	2	people
300930006003	Age	<18	0.3645	1	1	percent
300930006003	Age	18-24	0.024	1	2	percent
300930006003	Age	25-34	0.1511	1	3	percent
300930006003	Age	35-44	0.0384	1	4	percent
300930006003	Age	45-54	0.0	1	5	percent
300930006003	Age	55-64	0.1463	1	6	percent
300930006003	Age	65+	0.2758	1	7	percent
300930006003	Economic	Median HH Income	31932.0	1	1	dollar
300930006003	Economic	Median Home Value	121200.0	1	2	dollar
300930006003	Education	No HS	0.0471	1	1	percent
300930006003	Education	HS	0.5137	1	2	percent
300930006003	Education	Some College/2 Year	0.3373	1	3	percent
300930006003	Education	Bachelor	0.102	1	4	percent
300930006003	Education	Higher Degree	0.0	1	5	percent
300930006003	Income	0-29K	0.4124	1	1	percent
300930006003	Income	30-74K	0.5	1	2	percent
300930006003	Income	75-99K	0.0361	1	3	percent
300930006003	Income	100-149K	0.0515	1	4	percent
300930006003	Income	150K+	0.0	1	5	percent
300930006003	Race	African American	0.0	1	1	percent
300930006003	Race	Asian	0.0	1	2	percent
300930006003	Race	Hispanic	0.1319	1	3	percent
300930006003	Race	Other or Mixed	0.0	1	4	percent
300930006003	Race	White	0.8681	1	5	percent
300930006004	Population	Population	558	1	1	people
300930006004	Population	Median Age	56.4	1	2	people
300930006004	Age	<18	0.1093	1	1	percent
300930006004	Age	18-24	0.0735	1	2	percent
300930006004	Age	25-34	0.1416	1	3	percent
300930006004	Age	35-44	0.0	1	4	percent
300930006004	Age	45-54	0.1595	1	5	percent
300930006004	Age	55-64	0.3548	1	6	percent
300930006004	Age	65+	0.1613	1	7	percent
300930006004	Economic	Median HH Income	-6.66666666E8	1	1	dollar
300930006004	Economic	Median Home Value	165400.0	1	2	dollar
300930006004	Education	No HS	0.0395	1	1	percent
300930006004	Education	HS	0.3728	1	2	percent
300930006004	Education	Some College/2 Year	0.4057	1	3	percent
300930006004	Education	Bachelor	0.1338	1	4	percent
300930006004	Education	Higher Degree	0.0482	1	5	percent
300930006004	Income	0-29K	0.2326	1	1	percent
300930006004	Income	30-74K	0.4514	1	2	percent
300930006004	Income	75-99K	0.1458	1	3	percent
300930006004	Income	100-149K	0.0556	1	4	percent
300930006004	Income	150K+	0.1146	1	5	percent
300930006004	Race	African American	0.0	1	1	percent
300930006004	Race	Asian	0.0	1	2	percent
300930006004	Race	Hispanic	0.0	1	3	percent
300930006004	Race	Other or Mixed	0.1505	1	4	percent
300930006004	Race	White	0.8495	1	5	percent
300930008003	Population	Population	1021	2	1	people
300930008003	Population	Median Age	36.5	2	2	people
300930008003	Age	<18	0.333	2	1	percent
300930008003	Age	18-24	0.0108	2	2	percent
300930008003	Age	25-34	0.1028	2	3	percent
300930008003	Age	35-44	0.2165	2	4	percent
300930008003	Age	45-54	0.1273	2	5	percent
300930008003	Age	55-64	0.0441	2	6	percent
300930008003	Age	65+	0.1655	2	7	percent
300930008003	Economic	Median HH Income	50714.0	2	1	dollar
300930008003	Economic	Median Home Value	141000.0	2	2	dollar
300930008003	Education	No HS	0.0448	2	1	percent
300930008003	Education	HS	0.4567	2	2	percent
300930008003	Education	Some College/2 Year	0.2284	2	3	percent
300930008003	Education	Bachelor	0.2119	2	4	percent
300930008003	Education	Higher Degree	0.0582	2	5	percent
300930008003	Income	0-29K	0.181	2	1	percent
300930008003	Income	30-74K	0.4713	2	2	percent
300930008003	Income	75-99K	0.0259	2	3	percent
300930008003	Income	100-149K	0.2241	2	4	percent
300930008003	Income	150K+	0.0977	2	5	percent
300930008003	Race	African American	0.0	2	1	percent
300930008003	Race	Asian	0.0108	2	2	percent
300930008003	Race	Hispanic	0.0	2	3	percent
300930008003	Race	Other or Mixed	0.001	2	4	percent
300930008003	Race	White	0.9882	2	5	percent
301110004011	Population	Population	1275	1	1	people
301110004011	Population	Median Age	35.8	1	2	people
301110004011	Age	<18	0.2196	1	1	percent
301110004011	Age	18-24	0.1647	1	2	percent
301110004011	Age	25-34	0.0941	1	3	percent
301110004011	Age	35-44	0.1169	1	4	percent
301110004011	Age	45-54	0.1537	1	5	percent
301110004011	Age	55-64	0.1812	1	6	percent
301110004011	Age	65+	0.0698	1	7	percent
301110004011	Economic	Median HH Income	36250.0	1	1	dollar
301110004011	Economic	Median Home Value	152800.0	1	2	dollar
301110004011	Education	No HS	0.0943	1	1	percent
301110004011	Education	HS	0.4854	1	2	percent
301110004011	Education	Some College/2 Year	0.2981	1	3	percent
301110004011	Education	Bachelor	0.1223	1	4	percent
301110004011	Education	Higher Degree	0.0	1	5	percent
301110004011	Income	0-29K	0.4109	1	1	percent
301110004011	Income	30-74K	0.3636	1	2	percent
301110004011	Income	75-99K	0.1727	1	3	percent
301110004011	Income	100-149K	0.0527	1	4	percent
301110004011	Income	150K+	0.0	1	5	percent
301110004011	Race	African American	0.0	1	1	percent
301110004011	Race	Asian	0.0	1	2	percent
301110004011	Race	Hispanic	0.1161	1	3	percent
301110004011	Race	Other or Mixed	0.2573	1	4	percent
301110004011	Race	White	0.6267	1	5	percent
301110006002	Population	Population	1094	1	1	people
301110006002	Population	Median Age	26.1	1	2	people
301110006002	Age	<18	0.149	1	1	percent
301110006002	Age	18-24	0.3236	1	2	percent
301110006002	Age	25-34	0.1042	1	3	percent
301110006002	Age	35-44	0.0686	1	4	percent
301110006002	Age	45-54	0.1289	1	5	percent
301110006002	Age	55-64	0.0978	1	6	percent
301110006002	Age	65+	0.128	1	7	percent
301110006002	Economic	Median HH Income	135060.0	1	1	dollar
301110006002	Economic	Median Home Value	370000.0	1	2	dollar
301110006002	Education	No HS	0.0104	1	1	percent
301110006002	Education	HS	0.1005	1	2	percent
301110006002	Education	Some College/2 Year	0.2444	1	3	percent
301110006002	Education	Bachelor	0.4246	1	4	percent
301110006002	Education	Higher Degree	0.2201	1	5	percent
301110006002	Income	0-29K	0.1342	1	1	percent
301110006002	Income	30-74K	0.1885	1	2	percent
301110006002	Income	75-99K	0.1214	1	3	percent
301110006002	Income	100-149K	0.2524	1	4	percent
301110006002	Income	150K+	0.3035	1	5	percent
301110006002	Race	African American	0.0192	1	1	percent
301110006002	Race	Asian	0.1197	1	2	percent
301110006002	Race	Hispanic	0.0037	1	3	percent
301110006002	Race	Other or Mixed	0.1033	1	4	percent
301110006002	Race	White	0.7541	1	5	percent
301110007052	Population	Population	1426	1	1	people
301110007052	Population	Median Age	29.4	1	2	people
301110007052	Age	<18	0.4187	1	1	percent
301110007052	Age	18-24	0.0344	1	2	percent
301110007052	Age	25-34	0.1851	1	3	percent
301110007052	Age	35-44	0.1101	1	4	percent
301110007052	Age	45-54	0.0645	1	5	percent
301110007052	Age	55-64	0.1115	1	6	percent
301110007052	Age	65+	0.0757	1	7	percent
301110007052	Economic	Median HH Income	81250.0	1	1	dollar
301110007052	Economic	Median Home Value	246600.0	1	2	dollar
301110007052	Education	No HS	0.091	1	1	percent
301110007052	Education	HS	0.2974	1	2	percent
301110007052	Education	Some College/2 Year	0.3	1	3	percent
301110007052	Education	Bachelor	0.1641	1	4	percent
301110007052	Education	Higher Degree	0.1474	1	5	percent
301110007052	Income	0-29K	0.125	1	1	percent
301110007052	Income	30-74K	0.3634	1	2	percent
301110007052	Income	75-99K	0.25	1	3	percent
301110007052	Income	100-149K	0.1829	1	4	percent
301110007052	Income	150K+	0.0787	1	5	percent
301110007052	Race	African American	0.0	1	1	percent
301110007052	Race	Asian	0.0056	1	2	percent
301110007052	Race	Hispanic	0.0996	1	3	percent
301110007052	Race	Other or Mixed	0.1992	1	4	percent
301110007052	Race	White	0.6957	1	5	percent
301110008003	Population	Population	1920	1	1	people
301110008003	Population	Median Age	35.2	1	2	people
301110008003	Age	<18	0.1896	1	1	percent
301110008003	Age	18-24	0.0823	1	2	percent
301110008003	Age	25-34	0.2208	1	3	percent
301110008003	Age	35-44	0.1766	1	4	percent
301110008003	Age	45-54	0.1938	1	5	percent
301110008003	Age	55-64	0.0891	1	6	percent
301110008003	Age	65+	0.0479	1	7	percent
301110008003	Economic	Median HH Income	90761.0	1	1	dollar
301110008003	Economic	Median Home Value	257800.0	1	2	dollar
301110008003	Education	No HS	0.0751	1	1	percent
301110008003	Education	HS	0.3026	1	2	percent
301110008003	Education	Some College/2 Year	0.422	1	3	percent
301110008003	Education	Bachelor	0.1838	1	4	percent
301110008003	Education	Higher Degree	0.0165	1	5	percent
301110008003	Income	0-29K	0.1568	1	1	percent
301110008003	Income	30-74K	0.1693	1	2	percent
301110008003	Income	75-99K	0.2702	1	3	percent
301110008003	Income	100-149K	0.1786	1	4	percent
301110008003	Income	150K+	0.2252	1	5	percent
301110008003	Race	African American	0.0	1	1	percent
301110008003	Race	Asian	0.0	1	2	percent
301110008003	Race	Hispanic	0.0599	1	3	percent
301110008003	Race	Other or Mixed	0.0615	1	4	percent
301110008003	Race	White	0.8786	1	5	percent
301110009013	Population	Population	2183	1	1	people
301110009013	Population	Median Age	40.2	1	2	people
301110009013	Age	<18	0.2442	1	1	percent
301110009013	Age	18-24	0.0788	1	2	percent
301110009013	Age	25-34	0.1003	1	3	percent
301110009013	Age	35-44	0.1452	1	4	percent
301110009013	Age	45-54	0.1622	1	5	percent
301110009013	Age	55-64	0.0444	1	6	percent
301110009013	Age	65+	0.2249	1	7	percent
301110009013	Economic	Median HH Income	57583.0	1	1	dollar
301110009013	Economic	Median Home Value	244900.0	1	2	dollar
301110009013	Education	No HS	0.0487	1	1	percent
301110009013	Education	HS	0.2821	1	2	percent
301110009013	Education	Some College/2 Year	0.3106	1	3	percent
301110009013	Education	Bachelor	0.2361	1	4	percent
301110009013	Education	Higher Degree	0.1225	1	5	percent
301110009013	Income	0-29K	0.2136	1	1	percent
301110009013	Income	30-74K	0.3937	1	2	percent
301110009013	Income	75-99K	0.1235	1	3	percent
301110009013	Income	100-149K	0.17	1	4	percent
301110009013	Income	150K+	0.0992	1	5	percent
301110009013	Race	African American	0.0	1	1	percent
301110009013	Race	Asian	0.0032	1	2	percent
301110009013	Race	Hispanic	0.0344	1	3	percent
301110009013	Race	Other or Mixed	0.0284	1	4	percent
301110009013	Race	White	0.934	1	5	percent
301110014041	Population	Population	3723	1	1	people
301110014041	Population	Median Age	47.5	1	2	people
301110014041	Age	<18	0.1851	1	1	percent
301110014041	Age	18-24	0.0639	1	2	percent
301110014041	Age	25-34	0.1703	1	3	percent
301110014041	Age	35-44	0.0309	1	4	percent
301110014041	Age	45-54	0.1864	1	5	percent
301110014041	Age	55-64	0.1641	1	6	percent
301110014041	Age	65+	0.1993	1	7	percent
301110014041	Economic	Median HH Income	104650.0	1	1	dollar
301110014041	Economic	Median Home Value	429800.0	1	2	dollar
301110014041	Education	No HS	0.0225	1	1	percent
301110014041	Education	HS	0.2071	1	2	percent
301110014041	Education	Some College/2 Year	0.3237	1	3	percent
301110014041	Education	Bachelor	0.3119	1	4	percent
301110014041	Education	Higher Degree	0.1348	1	5	percent
301110014041	Income	0-29K	0.2009	1	1	percent
301110014041	Income	30-74K	0.2132	1	2	percent
301110014041	Income	75-99K	0.048	1	3	percent
301110014041	Income	100-149K	0.174	1	4	percent
301110014041	Income	150K+	0.3638	1	5	percent
301110014041	Race	African American	3.0E-4	1	1	percent
301110014041	Race	Asian	0.0	1	2	percent
301110014041	Race	Hispanic	0.1254	1	3	percent
301110014041	Race	Other or Mixed	0.0658	1	4	percent
301110014041	Race	White	0.8085	1	5	percent
310339548001	Population	Population	1183	1	1	people
310339548001	Population	Median Age	43.7	1	2	people
310339548001	Age	<18	0.246	1	1	percent
310339548001	Age	18-24	0.0389	1	2	percent
310339548001	Age	25-34	0.0735	1	3	percent
310339548001	Age	35-44	0.1522	1	4	percent
310339548001	Age	45-54	0.1107	1	5	percent
310339548001	Age	55-64	0.1606	1	6	percent
310339548001	Age	65+	0.2181	1	7	percent
310339548001	Economic	Median HH Income	61979.0	1	1	dollar
310339548001	Economic	Median Home Value	102400.0	1	2	dollar
310339548001	Education	No HS	0.0284	1	1	percent
310339548001	Education	HS	0.2908	1	2	percent
310339548001	Education	Some College/2 Year	0.4338	1	3	percent
310339548001	Education	Bachelor	0.2187	1	4	percent
310339548001	Education	Higher Degree	0.0284	1	5	percent
310339548001	Income	0-29K	0.2019	1	1	percent
310339548001	Income	30-74K	0.4233	1	2	percent
310339548001	Income	75-99K	0.167	1	3	percent
310339548001	Income	100-149K	0.1379	1	4	percent
310339548001	Income	150K+	0.0699	1	5	percent
310339548001	Race	African American	0.0	1	1	percent
310339548001	Race	Asian	0.0034	1	2	percent
310339548001	Race	Hispanic	0.0237	1	3	percent
310339548001	Race	Other or Mixed	0.0127	1	4	percent
310339548001	Race	White	0.9603	1	5	percent
310759563001	Population	Population	718	1	1	people
310759563001	Population	Median Age	37.3	1	2	people
310759563001	Age	<18	0.2632	1	1	percent
310759563001	Age	18-24	0.0864	1	2	percent
310759563001	Age	25-34	0.1184	1	3	percent
310759563001	Age	35-44	0.1128	1	4	percent
310759563001	Age	45-54	0.0682	1	5	percent
310759563001	Age	55-64	0.156	1	6	percent
310759563001	Age	65+	0.195	1	7	percent
310759563001	Economic	Median HH Income	56806.0	1	1	dollar
310759563001	Economic	Median Home Value	94300.0	1	2	dollar
310759563001	Education	No HS	0.0707	1	1	percent
310759563001	Education	HS	0.2934	1	2	percent
310759563001	Education	Some College/2 Year	0.3533	1	3	percent
310759563001	Education	Bachelor	0.2248	1	4	percent
310759563001	Education	Higher Degree	0.0578	1	5	percent
310759563001	Income	0-29K	0.3705	1	1	percent
310759563001	Income	30-74K	0.2787	1	2	percent
310759563001	Income	75-99K	0.1311	1	3	percent
310759563001	Income	100-149K	0.1377	1	4	percent
310759563001	Income	150K+	0.082	1	5	percent
310759563001	Race	African American	0.0042	1	1	percent
310759563001	Race	Asian	0.0014	1	2	percent
310759563001	Race	Hispanic	0.0	1	3	percent
310759563001	Race	Other or Mixed	0.0139	1	4	percent
310759563001	Race	White	0.9805	1	5	percent
311619517003	Population	Population	1211	1	1	people
311619517003	Population	Median Age	46.1	1	2	people
311619517003	Age	<18	0.2089	1	1	percent
311619517003	Age	18-24	0.1453	1	2	percent
311619517003	Age	25-34	0.0273	1	3	percent
311619517003	Age	35-44	0.1098	1	4	percent
311619517003	Age	45-54	0.1379	1	5	percent
311619517003	Age	55-64	0.1082	1	6	percent
311619517003	Age	65+	0.2626	1	7	percent
311619517003	Economic	Median HH Income	62208.0	1	1	dollar
